Test,item,result,spec lower,spec upper,fill,Test_conditions,Spring,pc_from_lim,closest_to_spec,,
Cap displacement,3368,1.5907,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,53%,,,
Cap displacement,3369,1.7017,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,53%,,,
Cap displacement,3370,2.1327,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,78%,,,
Cap displacement,3371,1.8537,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,62%,,,
Cap displacement,3372,1.5467,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,56%,,,
Cap displacement,3373,1.2837,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,72%,,,
Cap displacement,3374,1.4157,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,64%,,,
Rearward movement,3375,1.909,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3376,1.992,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3377,1.858,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3378,1.816,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3379,0.027,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3380,1.796,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3381,1.786,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3382,1.855,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3383,1.776,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3384,1.788,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3385,1.776,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3386,1.803,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3387,1.89,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3388,2.023,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3389,1.895,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3390,1.802,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3391,2.136,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3392,1.775,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3393,1.915,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3394,1.789,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3395,1.779,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3396,1.816,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3397,1.779,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3398,1.801,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3399,1.9,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3400,1.779,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3401,1.916,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3402,1.814,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3403,1.781,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3404,1.885,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3405,1.904,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3406,1.787,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3407,1.799,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3408,1.778,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3409,1.864,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3410,1.902,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3411,1.958,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3412,1.773,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3413,1.728,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3414,1.878,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3415,1.872,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3416,1.894,2.5,0.8,1ml,Cool,Weak,,,,
Rearward movement,3417,1.556,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3418,1.52,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3419,1.146,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3420,1.429,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3421,1.478,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3422,1.462,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3423,1.495,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3424,1.473,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3425,1.445,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3426,1.497,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3427,1.468,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3428,1.52,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3429,1.507,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3430,1.56,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3431,1.42,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3432,1.455,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3433,1.473,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3434,1.556,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3435,1.152,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3436,1.291,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3437,1.5,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3438,1.114,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3439,1.47,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3440,1.503,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3441,1.538,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3442,1.475,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3443,1.565,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3444,1.55,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3445,1.473,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3446,1.48,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3447,1.54,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3448,1.515,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3449,1.455,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3450,1.512,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3451,1.541,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3452,1.466,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3453,1.473,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3454,1.492,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3455,1.507,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3456,1.524,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3457,1.501,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3458,1.522,2.5,0.8,2.25ml,Cool,Strong,,,,
Rearward movement,3459,1.57,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3460,1.727,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3461,1.896,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3462,1.814,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3463,1.807,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3464,1.783,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3465,1.913,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3466,1.773,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3467,1.781,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3468,1.828,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3469,1.853,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3470,1.838,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3471,1.809,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3472,1.767,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3473,1.856,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3474,1.856,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3475,1.895,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3476,1.792,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3477,1.844,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3478,1.979,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3479,1.922,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3480,1.87,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3481,-0.15,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3482,1.901,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3483,1.702,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3484,1.752,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3485,1.797,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3486,1.869,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3487,1.862,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3488,1.851,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3489,1.838,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3490,1.88,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3491,1.698,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3492,1.904,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3493,1.888,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3494,1.445,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3495,1.3,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3496,1.526,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3497,1.75,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3498,1.603,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3499,1.338,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3500,1.637,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3501,1.553,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3502,1.587,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3503,1.641,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3504,1.701,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3505,1.655,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3506,1.72,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3507,1.695,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3508,1.757,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3509,1.668,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3510,1.747,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3511,1.735,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3512,1.673,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3513,1.353,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3514,1.515,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3515,1.626,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3516,1.624,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3517,1.458,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3518,1.426,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3519,1.57,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3520,1.729,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3521,1.638,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3522,1.599,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3523,1.748,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3524,1.74,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3525,1.728,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3526,1.77,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3527,1.686,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3528,1.65,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3529,1.065,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3530,4.805,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3531,1.427,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3532,1.193,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3533,1.141,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3534,3.061,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3535,0.896,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3536,1.811,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3537,1.285,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3538,1.08,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3539,1.791,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3540,1.582,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3541,0.843,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3542,1.635,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3543,1.219,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3544,1.571,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3545,2.001,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3546,1.248,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3547,1.471,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3548,1.24,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3549,0.976,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3550,1.117,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3551,1.983,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3552,1.759,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3553,1.479,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3554,1.206,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3555,1.225,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3556,1.429,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3557,1.476,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3558,1.429,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3559,1.368,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3560,1.148,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3561,1.825,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3562,0.947,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3563,2.0058,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3564,1.8018,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3565,1.4278,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3566,1.4018,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3567,1.1468,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3568,1.8008,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3569,1.7808,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3570,1.5068,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3571,1.2458,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3572,1.8228,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3573,1.3948,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3574,1.1968,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3575,1.7638,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3576,1.1348,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3577,1.1168,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3578,1.7268,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3579,1.3498,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3580,1.4118,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3581,1.3828,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3582,1.2958,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3583,0.9698,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3584,1.8128,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3585,1.5558,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3586,1.4298,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3587,1.9608,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3588,0.9928,2.5,0.8,1ml,Standard,weak,,,,
Rearward movement,3589,1.862,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3590,1.104,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3591,1.44,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3592,2.01,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3593,0.978,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3594,0.051,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3595,2.024,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3596,1.596,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3597,1.518,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3598,1.459,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3599,0.572,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3600,1.926,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3601,1.479,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3602,1.757,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3603,1.547,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3604,0.911,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3605,1.96,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3606,1.514,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3607,1.172,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3608,1.783,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3609,1.044,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3610,2.105,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3611,1.612,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3612,1.235,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3613,1.662,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3614,0.967,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3615,1.129,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3616,0.974,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3617,2.204,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3618,2.099,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3619,1.836,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3620,1.742,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3621,1.1,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3622,1.831,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3623,1.5052,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3624,1.7632,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3625,1.3912,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3626,-0.2708,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3627,1.1202,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3628,-0.0428,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3629,1.2312,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3630,1.2122,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3631,1.2922,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3632,1.6732,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3633,1.8272,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3634,1.6392,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3635,0.1842,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3636,1.0212,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3637,1.8592,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3638,1.8092,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3639,1.5862,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3640,1.2572,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3641,1.6852,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3642,1.9062,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3643,1.3132,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3644,1.7492,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3645,1.4022,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3646,1.6802,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3647,1.3832,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3648,1.5912,2.5,0.8,2.25ml,Standard,Strong,,,,
Rearward movement,3649,1.178,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3650,1.712,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3651,1.508,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3652,1.486,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3653,1.007,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3654,0.621,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3655,1.621,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3656,1.336,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3657,1.044,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3658,1.77,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3659,1.397,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3660,1.096,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3661,1.69,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3662,1.394,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3663,1.085,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3664,0.856,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3665,0.656,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3666,1.348,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3667,1.17,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3668,1.034,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3669,1.462,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3670,1.632,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3671,1.558,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3672,1.095,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3673,1.719,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3674,1.75,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3675,1.584,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3676,1.208,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3677,1.77,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3678,1.674,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3679,1.544,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3680,1.218,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3681,1.376,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3682,1.148,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3683,0.975,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3684,1.129,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3685,1.842,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3686,1.183,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3687,1.472,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3688,1.193,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3689,1.017,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3690,0.989,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3691,1.0952,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3692,1.5972,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3693,1.9582,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3694,1.7802,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3695,1.7322,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3696,1.6662,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3697,1.4022,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3698,1.3102,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3699,1.1732,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3700,1.0682,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3701,1.5362,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3702,1.9972,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3703,1.9632,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3704,1.5942,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3705,1.6612,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3706,1.5562,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3707,1.8322,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3708,1.8222,2.5,0.8,1ml,Cool,weak,,,,
Rearward movement,3709,1.649,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3710,1.444,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3711,1.594,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3712,0.966,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3713,0.874,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3714,1.334,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3715,1.518,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3716,1.834,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3717,2.182,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3718,1.876,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3719,1.707,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3720,1.708,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3721,1.859,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3722,1.373,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3723,1.134,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3724,1.758,2.5,0.8,2.5ml,Cool,strong,,,,
Rearward movement,3725,2.245,2.5,0.8,2.5ml,Cool,strong,,,,
